permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date
192249671,DU159913,7307,,,IDEALPRO,0001f4e8.56e89973.01.01,,,1,0.74585,50000,,BOT,AUD,USD,20160316  00:42:26,
192249672,DU159913,311,,,IDEALPRO,0001f4e8.56e89990.01.01,,,1,1.33635,50000,,SLD,USD,CAD,20160316  00:47:07,
192249673,DU159913,8294,,,IDEALPRO,0001f4e8.56e899c5.01.01,,,1,0.98767,50000,,SLD,USD,CHF,20160316  00:52:21,
192249674,DU159913,8266,,,IDEALPRO,0001f4e8.56e899c6.01.01,,,2,113.5,50000,,BOT,USD,JPY,20160316  00:52:25,
192249676,DU159913,7109,,,IDEALPRO,0001f4e8.56e899fc.01.01,,,1,113.455,50000,,SLD,USD,JPY,20160316  01:00:03,
192249678,DU159913,4499,,,IDEALPRO,0001f4e8.56e89a16.01.01,,,1,0.98775,50000,,BOT,USD,CHF,20160316  01:03:50,
192249679,DU159913,7204,,,IDEALPRO,0001f4e8.56e89a50.01.01,,,1,113.405,50000,,BOT,USD,JPY,20160316  01:12:08,
192249680,DU159913,1247,,,IDEALPRO,0001f4e8.56e89a51.01.01,,,1,0.7454,50000,,SLD,AUD,USD,20160316  01:12:12,
192249682,DU159913,8705,,,IDEALPRO,0001f4e8.56e89aa4.01.01,,,1,1.10985,50000,,BOT,EUR,USD,20160316  01:18:55,
192249686,DU159913,6521,,,IDEALPRO,0001f4e8.56e89b2a.01.01,,,1,113.43,50000,,SLD,USD,JPY,20160316  01:32:19,
192249687,DU159913,9046,,,IDEALPRO,0001f4e8.56e89b2b.01.01,,,1,1.3361,50000,,BOT,USD,CAD,20160316  01:32:26,
192249689,DU159913,7772,,,IDEALPRO,0001f4e8.56e89b63.01.01,,,1,1.3357,50000,,SLD,USD,CAD,20160316  01:37:51,
192249690,DU159913,9707,,,IDEALPRO,0001f4e8.56e89b88.01.01,,,1,0.7464,50000,,BOT,AUD,USD,20160316  01:41:56,
192249692,DU159913,6440,,,IDEALPRO,0001f4e8.56e89bc3.01.01,,,1,0.74645,50000,,SLD,AUD,USD,20160316  01:47:09,
192249693,DU159913,4706,,,IDEALPRO,0001f4e8.56e89c7d.01.01,,,1,1.10955,50000,,SLD,EUR,USD,20160316  01:52:02,
192249694,DU159913,5295,,,IDEALPRO,0001f4e8.56e89c80.01.01,,,1,0.98765,50000,,SLD,USD,CHF,20160316  01:52:07,
192249696,DU159913,2504,,,IDEALPRO,0001f4e8.56e89c8b.01.01,,,1,0.74635,50000,,BOT,AUD,USD,20160316  01:52:23,
192249698,DU159913,3648,,,IDEALPRO,0001f4e8.56e89cc2.01.01,,,1,0.9876,50000,,BOT,USD,CHF,20160316  01:57:02,
192249699,DU159913,8895,,,IDEALPRO,0001f4e8.56e89cc4.01.01,,,1,113.44,50000,,BOT,USD,JPY,20160316  01:57:05,
192249700,DU159913,8167,,,IDEALPRO,0001f4e8.56e89d16.01.01,,,1,1.10985,50000,,BOT,EUR,USD,20160316  02:02:47,
192249703,DU159913,9239,,,IDEALPRO,0001f4e8.56e89d4f.01.01,,,1,1.10982,50000,,SLD,EUR,USD,20160316  02:07:25,
192249707,DU159913,3318,,,IDEALPRO,0001f4e8.56e89df3.01.01,,,1,1.10995,50000,,BOT,EUR,USD,20160316  02:17:37,
192249710,DU159913,4515,,,IDEALPRO,0001f4e8.56e89e49.01.01,,,1,1.10975,50000,,SLD,EUR,USD,20160316  02:23:26,
192249712,DU159913,4314,,,IDEALPRO,0001f4e8.56e89e4e.01.01,,,1,0.7458,50000,,SLD,AUD,USD,20160316  02:23:48,
192249714,DU159913,6957,,,IDEALPRO,0001f4e8.56e89e90.01.01,,,1,1.10975,50000,,BOT,EUR,USD,20160316  02:27:53,
192249715,DU159913,1467,,,IDEALPRO,0001f4e8.56e89e92.01.01,,,1,0.7459,50000,,BOT,AUD,USD,20160316  02:28:00,
192249716,DU159913,1687,,,IDEALPRO,0001f4e8.56e89ec0.01.01,,,1,1.1097,50000,,SLD,EUR,USD,20160316  02:31:20,
192249719,DU159913,7586,,,IDEALPRO,0001f4e8.56e89f35.01.01,,,1,0.74614,50000,,SLD,AUD,USD,20160316  02:38:24,
192249718,DU159913,3186,,,IDEALPRO,0001f4e8.56e89f38.01.01,,,1,113.385,50000,,SLD,USD,JPY,20160316  02:38:39,
192249720,DU159913,5712,,,IDEALPRO,0001f4e8.56e89f66.01.01,,,1,0.98805,50000,,SLD,USD,CHF,20160316  02:41:12,
192249721,DU159913,6969,,,IDEALPRO,0001f4e8.56e8a0cc.01.01,,,1,0.9883,50000,,BOT,USD,CHF,20160316  02:46:37,
192249722,DU159913,9395,,,IDEALPRO,0001f4e8.56e8a144.01.01,,,2,0.98825,50000,,SLD,USD,CHF,20160316  02:52:13,
192249724,DU159913,8835,,,IDEALPRO,0001f4e8.56e8a150.01.01,,,1,0.74555,50000,,BOT,AUD,USD,20160316  02:52:43,
192249726,DU159913,5949,,,IDEALPRO,0001f4e8.56e8a3ac.01.01,,,1,0.7454,50000,,SLD,AUD,USD,20160316  03:08:13,
192249728,DU159913,5798,,,IDEALPRO,0001f4e8.56e8a484.01.01,,,1,0.7457,50000,,BOT,AUD,USD,20160316  03:13:25,
192249729,DU159913,6829,,,IDEALPRO,0001f4e8.56e8a532.01.01,,,1,0.9875,50000,,BOT,USD,CHF,20160316  03:19:11,
192249730,DU159913,939,,,IDEALPRO,0001f4e8.56e8a536.01.01,,,1,0.7454,50000,,SLD,AUD,USD,20160316  03:19:16,
192249731,DU159913,9635,,,IDEALPRO,0001f4e8.56e8a53c.01.01,,,1,1.33715,50000,,BOT,USD,CAD,20160316  03:19:21,
192249732,DU159913,3470,,,IDEALPRO,0001f4e8.56e8a721.01.01,,,1,0.98815,50000,,SLD,USD,CHF,20160316  03:27:48,
192249733,DU159913,5292,,,IDEALPRO,0001f4e8.56e8a7ca.01.01,,,1,0.9882,50000,,BOT,USD,CHF,20160316  03:31:41,
192249736,DU159913,3657,,,IDEALPRO,0001f4e8.56e8a9e6.01.01,,,1,0.9885,50000,,SLD,USD,CHF,20160316  03:47:08,
192249738,DU159913,5380,,,IDEALPRO,0001f4e8.56e8a9f0.01.01,,,1,1.3379,50000,,SLD,USD,CAD,20160316  03:47:26,
192249740,DU159913,5245,,,IDEALPRO,0001f4e8.56e8aa5e.01.01,,,1,0.7449,50000,,BOT,AUD,USD,20160316  03:52:04,
192249741,DU159913,2526,,,IDEALPRO,0001f4e8.56e8aa5f.01.01,,,1,1.3379,50000,,BOT,USD,CAD,20160316  03:52:07,
192249743,DU159913,108,,,IDEALPRO,0001f4e8.56e8aab8.01.01,,,1,1.3378,50000,,SLD,USD,CAD,20160316  03:56:49,
192249744,DU159913,9181,,,IDEALPRO,0001f4e8.56e8abb1.01.01,,,1,1.33735,50000,,BOT,USD,CAD,20160316  04:02:59,
192249746,DU159913,6082,,,IDEALPRO,0001f4e8.56e8ad92.01.01,,,1,0.9901,50000,,BOT,USD,CHF,20160316  04:12:30,
192249749,DU159913,9413,,,IDEALPRO,0001f4e8.56e8ae54.01.01,,,1,1.3367,50000,,SLD,USD,CAD,20160316  04:17:06,
192249750,DU159913,4346,,,IDEALPRO,0001f4e8.56e8b03d.01.01,,,1,113.69,50000,,BOT,USD,JPY,20160316  04:27:35,
192249752,DU159913,3899,,,IDEALPRO,0001f4e8.56e8b09f.01.01,,,1,113.655,50000,,SLD,USD,JPY,20160316  04:31:55,
192249753,DU159913,5462,,,IDEALPRO,0001f4e8.56e8b171.01.01,,,1,0.98925,50000,,SLD,USD,CHF,20160316  04:37:20,
192249755,DU159913,667,,,IDEALPRO,0001f4e8.56e8b178.01.01,,,1,1.33745,50000,,BOT,USD,CAD,20160316  04:37:37,
192249757,DU159913,7283,,,IDEALPRO,0001f4e8.56e8b222.01.01,,,1,1.3371,50000,,SLD,USD,CAD,20160316  04:42:21,
192249758,DU159913,1698,,,IDEALPRO,0001f4e8.56e8b28d.01.01,,,1,0.98945,50000,,BOT,USD,CHF,20160316  04:47:01,
192249759,DU159913,8972,,,IDEALPRO,0001f4e8.56e8b291.01.01,,,1,113.65,50000,,BOT,USD,JPY,20160316  04:47:03,
192249762,DU159913,5849,,,IDEALPRO,0001f4e8.56e8b327.01.01,,,1,113.645,50000,,SLD,USD,JPY,20160316  04:52:25,
192249763,DU159913,1023,,,IDEALPRO,0001f4e8.56e8b32c.01.01,,,2,1.33605,50000,,BOT,USD,CAD,20160316  04:52:31,
192249764,DU159913,648,,,IDEALPRO,0001f4e8.56e8b3f3.01.01,,,1,0.9891,50000,,SLD,USD,CHF,20160316  04:56:28,
192249769,DU159913,3314,,,IDEALPRO,0001f4e8.56e8b693.01.01,,,1,1.3353,50000,,SLD,USD,CAD,20160316  05:13:02,
192249772,DU159913,7324,,,IDEALPRO,0001f4e8.56e8b74e.01.01,,,1,1.33545,50000,,BOT,USD,CAD,20160316  05:18:04,
192249774,DU159913,9564,,,IDEALPRO,0001f4e8.56e8b81c.01.01,,,1,0.98845,50000,,BOT,USD,CHF,20160316  05:23:25,
192249775,DU159913,69,,,IDEALPRO,0001f4e8.56e8b893.01.01,,,1,1.1092,50000,,BOT,EUR,USD,20160316  05:27:51,
192249776,DU159913,5417,,,IDEALPRO,0001f4e8.56e8b897.01.01,,,1,113.61,50000,,BOT,USD,JPY,20160316  05:27:57,
192249777,DU159913,7711,,,IDEALPRO,0001f4e8.56e8b89c.01.01,,,1,0.74681,50000,,SLD,AUD,USD,20160316  05:28:04,
192249778,DU159913,2435,,,IDEALPRO,0001f4e8.56e8b89d.01.01,,,1,1.3358,50000,,SLD,USD,CAD,20160316  05:28:08,
192249779,DU159913,8808,,,IDEALPRO,0001f4e8.56e8b9c7.01.01,,,1,0.98865,50000,,SLD,USD,CHF,20160316  05:33:09,
192249780,DU159913,9844,,,IDEALPRO,0001f4e8.56e8ba6e.01.01,,,1,1.41215,50000,,BOT,GBP,USD,20160316  05:37:06,
192249781,DU159913,1810,,,IDEALPRO,0001f4e8.56e8ba72.01.01,,,1,0.9885,50000,,BOT,USD,CHF,20160316  05:37:16,
192249782,DU159913,12,,,IDEALPRO,0001f4e8.56e8bb6c.01.01,,,1,1.337,50000,,BOT,USD,CAD,20160316  05:41:40,
192249783,DU159913,8029,,,IDEALPRO,0001f4e8.56e8bc2c.01.01,,,2,0.9884,50000,,SLD,USD,CHF,20160316  05:46:31,
192249784,DU159913,6829,,,IDEALPRO,0001f4e8.56e8bccd.01.01,,,2,113.6,50000,,SLD,USD,JPY,20160316  05:51:52,
192249785,DU159913,4593,,,IDEALPRO,0001f4e8.56e8bcd1.01.01,,,1,1.33695,50000,,SLD,USD,CAD,20160316  05:52:02,
192249786,DU159913,3544,,,IDEALPRO,0001f4e8.56e8bd4d.01.01,,,1,1.3368,50000,,BOT,USD,CAD,20160316  05:56:39,
192249787,DU159913,5191,,,IDEALPRO,0001f4e8.56e8c07e.01.01,,,1,0.7466,50000,,BOT,AUD,USD,20160316  06:08:38,
192249788,DU159913,8653,,,IDEALPRO,0001f4e8.56e8c1b1.01.01,,,1,0.9885,50000,,BOT,USD,CHF,20160316  06:12:57,
192249789,DU159913,6492,,,IDEALPRO,0001f4e8.56e8c253.01.01,,,1,0.98845,50000,,SLD,USD,CHF,20160316  06:18:13,
192249790,DU159913,2489,,,IDEALPRO,0001f4e8.56e8c256.01.01,,,1,113.575,50000,,BOT,USD,JPY,20160316  06:18:17,
192249791,DU159913,5765,,,IDEALPRO,0001f4e8.56e8c266.01.01,,,3,1.33755,50000,,SLD,USD,CAD,20160316  06:18:26,
192249792,DU159913,7208,,,IDEALPRO,0001f4e8.56e8c307.01.01,,,1,1.4096,50000,,SLD,GBP,USD,20160316  06:23:40,
192249793,DU159913,8558,,,IDEALPRO,0001f4e8.56e8c30a.01.01,,,1,113.605,50000,,SLD,USD,JPY,20160316  06:23:45,
192249794,DU159913,258,,,IDEALPRO,0001f4e8.56e8c30d.01.01,,,1,0.74595,50000,,SLD,AUD,USD,20160316  06:23:50,
192249795,DU159913,6026,,,IDEALPRO,0001f4e8.56e8c3f5.01.01,,,1,0.98865,50000,,BOT,USD,CHF,20160316  06:28:55,
192249796,DU159913,4533,,,IDEALPRO,0001f4e8.56e8c3f7.01.01,,,1,113.58,50000,,BOT,USD,JPY,20160316  06:28:59,
192249797,DU159913,1332,,,IDEALPRO,0001f4e8.56e8c3fc.01.01,,,1,1.33745,50000,,BOT,USD,CAD,20160316  06:29:03,
192249798,DU159913,5877,,,IDEALPRO,0001f4e8.56e8c4c6.01.01,,,1,0.98885,50000,,SLD,USD,CHF,20160316  06:36:53,
192249799,DU159913,7115,,,IDEALPRO,0001f4e8.56e8c4c7.01.01,,,1,113.59,50000,,SLD,USD,JPY,20160316  06:36:57,
192249800,DU159913,3958,,,IDEALPRO,0001f4e8.56e8c59a.01.01,,,3,1.33655,50000,,SLD,USD,CAD,20160316  06:43:03,
192249801,DU159913,9388,,,IDEALPRO,0001f4e8.56e8c5f3.01.01,,,1,113.61,50000,,BOT,USD,JPY,20160316  06:46:53,
192249802,DU159913,7999,,,IDEALPRO,0001f4e8.56e8c5f5.01.01,,,1,1.33635,50000,,BOT,USD,CAD,20160316  06:46:58,
192249803,DU159913,6008,,,IDEALPRO,0001f4e8.56e8c670.01.01,,,1,0.9889,50000,,BOT,USD,CHF,20160316  06:52:00,
192249804,DU159913,4340,,,IDEALPRO,0001f4e8.56e8c6c3.01.01,,,1,1.33585,50000,,SLD,USD,CAD,20160316  06:52:07,
192249805,DU159913,9131,,,IDEALPRO,0001f4e8.56e8c77e.01.01,,,1,1.10865,50000,,SLD,EUR,USD,20160316  06:57:15,
192249806,DU159913,2997,,,IDEALPRO,0001f4e8.56e8c782.01.01,,,1,0.9888,50000,,SLD,USD,CHF,20160316  06:57:21,
192249807,DU159913,8457,,,IDEALPRO,0001f4e8.56e8c783.01.01,,,1,113.6,50000,,SLD,USD,JPY,20160316  06:57:25,
192249808,DU159913,4913,,,IDEALPRO,0001f4e8.56e8c838.01.01,,,1,0.9885,50000,,BOT,USD,CHF,20160316  07:05:07,
192249809,DU159913,8248,,,IDEALPRO,0001f4e8.56e8c92d.01.01,,,1,1.3366,50000,,BOT,USD,CAD,20160316  07:13:02,
192249810,DU159913,7362,,,IDEALPRO,0001f4e8.56e8c9e3.01.01,,,1,0.98865,50000,,SLD,USD,CHF,20160316  07:18:37,
192249811,DU159913,4068,,,IDEALPRO,0001f4e8.56e8c9e6.01.01,,,1,113.565,50000,,BOT,USD,JPY,20160316  07:18:42,
192249812,DU159913,8025,,,IDEALPRO,0001f4e8.56e8cb83.01.01,,,1,0.9888,50000,,BOT,USD,CHF,20160316  07:29:40,
192249813,DU159913,4485,,,IDEALPRO,0001f4e8.56e8cb85.01.01,,,1,113.525,50000,,SLD,USD,JPY,20160316  07:29:45,
192249814,DU159913,2841,,,IDEALPRO,0001f4e8.56e8cb88.01.01,,,1,0.74575,50000,,BOT,AUD,USD,20160316  07:29:48,
192249815,DU159913,4206,,,IDEALPRO,0001f4e8.56e8cb8e.01.01,,,1,1.3368,50000,,SLD,USD,CAD,20160316  07:29:52,
192249816,DU159913,5944,,,IDEALPRO,0001f4e8.56e8ccec.01.01,,,1,0.989,50000,,SLD,USD,CHF,20160316  07:38:57,
192249817,DU159913,7075,,,IDEALPRO,0001f4e8.56e8ccf0.01.01,,,1,113.49,50000,,BOT,USD,JPY,20160316  07:39:04,
192249818,DU159913,9938,,,IDEALPRO,0001f4e8.56e8ccf3.01.01,,,2,0.74505,50000,,SLD,AUD,USD,20160316  07:39:07,
192249819,DU159913,4251,,,IDEALPRO,0001f4e8.56e8ccf4.01.01,,,1,1.3372,50000,,BOT,USD,CAD,20160316  07:39:10,
192249820,DU159913,1692,,,IDEALPRO,0001f4e8.56e8cd40.01.01,,,1,125.755,50000,,SLD,EUR,JPY,20160316  07:41:57,
192249821,DU159913,2012,,,IDEALPRO,0001f4e8.56e8cd44.01.01,,,1,113.485,50000,,SLD,USD,JPY,20160316  07:42:03,
192249822,DU159913,340,,,IDEALPRO,0001f4e8.56e8cdd8.01.01,,,1,0.9884,50000,,BOT,USD,CHF,20160316  07:47:27,
192249823,DU159913,9787,,,IDEALPRO,0001f4e8.56e8cddb.01.01,,,1,1.33675,50000,,SLD,USD,CAD,20160316  07:47:32,
192249824,DU159913,9678,,,IDEALPRO,0001f4e8.56e8ce4f.01.01,,,2,0.9882,50000,,SLD,USD,CHF,20160316  07:52:23,
192249825,DU159913,981,,,IDEALPRO,0001f4e8.56e8ce52.01.01,,,1,113.49,50000,,BOT,USD,JPY,20160316  07:52:35,
192249826,DU159913,5269,,,IDEALPRO,0001f4e8.56e8ce55.01.01,,,2,0.7452,50000,,BOT,AUD,USD,20160316  07:52:40,
192249827,DU159913,2881,,,IDEALPRO,0001f4e8.56e8ce90.01.01,,,1,0.745,50000,,SLD,AUD,USD,20160316  07:56:50,
192249828,DU159913,7376,,,IDEALPRO,0001f4e8.56e8cf55.01.01,,,1,113.54,50000,,SLD,USD,JPY,20160316  08:02:42,
192249829,DU159913,1787,,,IDEALPRO,0001f4e8.56e8cfe6.01.01,,,1,1.10938,50000,,BOT,EUR,USD,20160316  08:08:34,
192249830,DU159913,2290,,,IDEALPRO,0001f4e8.56e8cfe7.01.01,,,3,0.9882,50000,,BOT,USD,CHF,20160316  08:08:45,
192249831,DU159913,3590,,,IDEALPRO,0001f4e8.56e8cfeb.01.01,,,1,113.575,50000,,BOT,USD,JPY,20160316  08:08:48,
192249832,DU159913,3268,,,IDEALPRO,0001f4e8.56e8cfed.01.01,,,1,1.3379,50000,,BOT,USD,CAD,20160316  08:08:56,
192249833,DU159913,5449,,,IDEALPRO,0001f4e8.56e8d034.01.01,,,1,0.9882,50000,,SLD,USD,CHF,20160316  08:12:12,
192249834,DU159913,4739,,,IDEALPRO,0001f4e8.56e8d044.01.01,,,1,1.3375,50000,,SLD,USD,CAD,20160316  08:12:19,
192249835,DU159913,5136,,,IDEALPRO,0001f4e8.56e8d0e7.01.01,,,1,1.33855,50000,,BOT,USD,CAD,20160316  08:18:05,
192249836,DU159913,5435,,,IDEALPRO,0001f4e8.56e8d17c.01.01,,,1,0.98775,50000,,BOT,USD,CHF,20160316  08:22:31,
192249837,DU159913,6425,,,IDEALPRO,0001f4e8.56e8d17f.01.01,,,1,113.575,50000,,SLD,USD,JPY,20160316  08:22:34,
192249838,DU159913,4810,,,IDEALPRO,0001f4e8.56e8d181.01.01,,,1,1.3378,50000,,SLD,USD,CAD,20160316  08:22:39,
192249839,DU159913,7870,,,IDEALPRO,0001f4e8.56e8d26c.01.01,,,2,1.33815,50000,,BOT,USD,CAD,20160316  08:27:49,
192249840,DU159913,9849,,,IDEALPRO,0001f4e8.56e8d4f0.01.01,,,2,113.74,50000,,BOT,USD,JPY,20160316  08:31:59,
192249841,DU159913,2389,,,IDEALPRO,0001f4e8.56e8d6a1.01.01,,,1,113.66,50000,,SLD,USD,JPY,20160316  08:37:00,
192249842,DU159913,2899,,,IDEALPRO,0001f4e8.56e8d6a9.01.01,,,1,1.3391,50000,,SLD,USD,CAD,20160316  08:37:04,
192249843,DU159913,6531,,,IDEALPRO,0001f4e8.56e8d835.01.01,,,1,1.1078,50000,,SLD,EUR,USD,20160316  08:42:47,
192249844,DU159913,4048,,,IDEALPRO,0001f4e8.56e8d83c.01.01,,,1,113.69,50000,,BOT,USD,JPY,20160316  08:42:53,
192249845,DU159913,1925,,,IDEALPRO,0001f4e8.56e8d843.01.01,,,1,1.33985,50000,,BOT,USD,CAD,20160316  08:42:57,
192249846,DU159913,8013,,,IDEALPRO,0001f4e8.56e8d948.01.01,,,1,0.9896,50000,,SLD,USD,CHF,20160316  08:47:04,
192249847,DU159913,491,,,IDEALPRO,0001f4e8.56e8d94b.01.01,,,2,113.645,50000,,SLD,USD,JPY,20160316  08:47:08,
192249848,DU159913,5057,,,IDEALPRO,0001f4e8.56e8da52.01.01,,,1,0.9897,50000,,BOT,USD,CHF,20160316  08:52:04,
192249849,DU159913,9892,,,IDEALPRO,0001f4e8.56e8da53.01.01,,,1,113.64,50000,,BOT,USD,JPY,20160316  08:52:07,
192249850,DU159913,6152,,,IDEALPRO,0001f4e8.56e8db09.01.01,,,1,0.9896,50000,,SLD,USD,CHF,20160316  08:57:21,
192249851,DU159913,6397,,,IDEALPRO,0001f4e8.56e8db10.01.01,,,1,113.67,50000,,SLD,USD,JPY,20160316  08:57:24,
192249852,DU159913,8623,,,IDEALPRO,0001f4e8.56e8db12.01.01,,,1,1.3381,50000,,SLD,USD,CAD,20160316  08:57:28,
192249853,DU159913,4426,,,IDEALPRO,0001f4e8.56e8dc87.01.01,,,1,113.59,50000,,BOT,USD,JPY,20160316  09:03:07,
192249854,DU159913,5566,,,IDEALPRO,0001f4e8.56e8dc89.01.01,,,2,0.7432,50000,,BOT,AUD,USD,20160316  09:03:10,
192249855,DU159913,7689,,,IDEALPRO,0001f4e8.56e8dc8f.01.01,,,1,1.33685,50000,,BOT,USD,CAD,20160316  09:03:16,
192249856,DU159913,3967,,,IDEALPRO,0001f4e8.56e8ddba.01.01,,,1,0.9898,50000,,BOT,USD,CHF,20160316  09:08:16,
192249857,DU159913,1244,,,IDEALPRO,0001f4e8.56e8ddbc.01.01,,,1,113.62,50000,,SLD,USD,JPY,20160316  09:08:20,
192249858,DU159913,995,,,IDEALPRO,0001f4e8.56e8ddc3.01.01,,,1,1.33645,50000,,SLD,USD,CAD,20160316  09:08:25,
192249859,DU159913,1838,,,IDEALPRO,0001f4e8.56e8df29.01.01,,,1,0.99065,50000,,SLD,USD,CHF,20160316  09:12:52,
192249860,DU159913,6731,,,IDEALPRO,0001f4e8.56e8df30.01.01,,,1,113.695,50000,,BOT,USD,JPY,20160316  09:12:57,
192249861,DU159913,1069,,,IDEALPRO,0001f4e8.56e8e096.01.01,,,1,1.1067,50000,,BOT,EUR,USD,20160316  09:17:44,
192249862,DU159913,3324,,,IDEALPRO,0001f4e8.56e8e098.01.01,,,1,0.74205,50000,,SLD,AUD,USD,20160316  09:17:53,
192249863,DU159913,2922,,,IDEALPRO,0001f4e8.56e8e1c9.01.01,,,2,1.107,50000,,SLD,EUR,USD,20160316  09:22:54,
192249864,DU159913,3685,,,IDEALPRO,0001f4e8.56e8e2de.01.01,,,1,1.1071,50000,,BOT,EUR,USD,20160316  09:29:05,
192249865,DU159913,3348,,,IDEALPRO,0001f4e8.56e8e2df.01.01,,,1,0.99015,50000,,BOT,USD,CHF,20160316  09:29:10,
192249866,DU159913,7417,,,IDEALPRO,0001f4e8.56e8e2e3.01.01,,,1,0.74295,50000,,BOT,AUD,USD,20160316  09:29:15,
192249867,DU159913,4156,,,IDEALPRO,0001f4e8.56e8e393.01.01,,,1,0.98995,50000,,SLD,USD,CHF,20160316  09:32:23,
192249868,DU159913,9636,,,IDEALPRO,0001f4e8.56e8e39c.01.01,,,1,113.7,50000,,SLD,USD,JPY,20160316  09:32:26,
192249869,DU159913,5822,,,IDEALPRO,0001f4e8.56e8e3a4.01.01,,,1,1.33695,50000,,BOT,USD,CAD,20160316  09:32:33,
192249870,DU159913,4923,,,IDEALPRO,0001f4e8.56e8e47e.01.01,,,1,113.705,50000,,BOT,USD,JPY,20160316  09:37:10,
192249871,DU159913,614,,,IDEALPRO,0001f4e8.56e8e482.01.01,,,1,1.3366,50000,,SLD,USD,CAD,20160316  09:37:16,
192249872,DU159913,3605,,,IDEALPRO,0001f4e8.56e8e5a8.01.01,,,2,1.1062,50000,,SLD,EUR,USD,20160316  09:42:27,
192249873,DU159913,7941,,,IDEALPRO,0001f4e8.56e8e5ac.01.01,,,1,0.99045,50000,,BOT,USD,CHF,20160316  09:42:32,
192249874,DU159913,5807,,,IDEALPRO,0001f4e8.56e8e6f3.01.01,,,1,1.10605,50000,,BOT,EUR,USD,20160316  09:47:46,
192249875,DU159913,9716,,,IDEALPRO,0001f4e8.56e8e6f8.01.01,,,1,0.9904,50000,,SLD,USD,CHF,20160316  09:47:52,
192249876,DU159913,1793,,,IDEALPRO,0001f4e8.56e8e6fb.01.01,,,2,113.69,50000,,SLD,USD,JPY,20160316  09:47:55,
192249877,DU159913,5899,,,IDEALPRO,0001f4e8.56e8e701.01.01,,,1,0.74235,50000,,SLD,AUD,USD,20160316  09:47:58,
192249878,DU159913,8768,,,IDEALPRO,0001f4e8.56e8e707.01.01,,,2,1.33715,50000,,BOT,USD,CAD,20160316  09:48:02,
192249879,DU159913,8711,,,IDEALPRO,0001f4e8.56e8e7d3.01.01,,,1,0.9906,50000,,BOT,USD,CHF,20160316  09:51:41,
192249880,DU159913,9391,,,IDEALPRO,0001f4e8.56e8e88a.01.01,,,1,0.99005,50000,,SLD,USD,CHF,20160316  09:56:43,
192249881,DU159913,2970,,,IDEALPRO,0001f4e8.56e8e99f.01.01,,,1,0.99005,50000,,BOT,USD,CHF,20160316  10:03:01,
192249882,DU159913,4339,,,IDEALPRO,0001f4e8.56e8e9a5.01.01,,,1,0.7427,50000,,BOT,AUD,USD,20160316  10:03:05,
192249883,DU159913,3101,,,IDEALPRO,0001f4e8.56e8ea95.01.01,,,1,0.99025,50000,,SLD,USD,CHF,20160316  10:08:10,
192249884,DU159913,7934,,,IDEALPRO,0001f4e8.56e8ea98.01.01,,,1,113.73,50000,,BOT,USD,JPY,20160316  10:08:13,
192249885,DU159913,7492,,,IDEALPRO,0001f4e8.56e8ea99.01.01,,,1,0.7425,50000,,SLD,AUD,USD,20160316  10:08:17,
192249886,DU159913,3247,,,IDEALPRO,0001f4e8.56e8ebe2.01.01,,,2,1.107,50000,,SLD,EUR,USD,20160316  10:14:27,
192249887,DU159913,609,,,IDEALPRO,0001f4e8.56e8ec6d.01.01,,,1,0.74305,50000,,BOT,AUD,USD,20160316  10:17:33,
192249888,DU159913,5428,,,IDEALPRO,0001f4e8.56e8ee39.01.01,,,1,1.4085,50000,,BOT,GBP,USD,20160316  10:29:33,
192249889,DU159913,6370,,,IDEALPRO,0001f4e8.56e8ee41.01.01,,,1,1.33515,50000,,SLD,USD,CAD,20160316  10:29:39,
192249890,DU159913,3799,,,IDEALPRO,0001f4e8.56e8ef94.01.01,,,1,1.4084,50000,,SLD,GBP,USD,20160316  10:38:03,
192249891,DU159913,841,,,IDEALPRO,0001f4e8.56e8ef95.01.01,,,1,0.99055,50000,,BOT,USD,CHF,20160316  10:38:06,
192249892,DU159913,1920,,,IDEALPRO,0001f4e8.56e8f05b.01.01,,,1,1.1062,50000,,BOT,EUR,USD,20160316  10:47:12,
192249893,DU159913,9816,,,IDEALPRO,0001f4e8.56e8f05f.01.01,,,1,0.9909,50000,,SLD,USD,CHF,20160316  10:47:17,
192249894,DU159913,8711,,,IDEALPRO,0001f4e8.56e8f062.01.01,,,2,1.33595,50000,,BOT,USD,CAD,20160316  10:47:22,
192249895,DU159913,6492,,,IDEALPRO,0001f4e8.56e8f0bf.01.01,,,2,1.3372,50000,,SLD,USD,CAD,20160316  10:51:42,
192249896,DU159913,4348,,,IDEALPRO,0001f4e8.56e8f13c.01.01,,,1,0.9911,50000,,BOT,USD,CHF,20160316  10:57:08,
192249897,DU159913,1889,,,IDEALPRO,0001f4e8.56e8f13d.01.01,,,1,113.76,50000,,SLD,USD,JPY,20160316  10:57:11,
192249898,DU159913,9272,,,IDEALPRO,0001f4e8.56e8f1a8.01.01,,,1,0.99115,50000,,SLD,USD,CHF,20160316  11:02:46,
192249899,DU159913,5923,,,IDEALPRO,0001f4e8.56e8f1a9.01.01,,,3,1.3365,50000,,BOT,USD,CAD,20160316  11:02:51,
